Stations_ID, Mess_Datum, Qualitaets_Niveau, BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE, WINDGESCHWINDIGKEIT, LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER, SCHNEEHOEHE,eor
      164,20080515,  10,   2.5,   61.00,   9.9,   14.9, 1003.10,   2.3,    3.9,    7.5,   22.2,  12.3,   0,    .0,   11.800,   0,eor
      164,20080516,  10,   6.5,   76.00,  12.6,   14.9,  999.90,   1.3,    4.9,    7.0,   21.3,   7.1,   6,   6.2,    5.700,   0,eor
      164,20080517,  10,   7.3,   86.00,  14.5,   15.0,  998.20,   2.3,    9.9,    9.9,   20.5,  12.5,   6,  16.5,    3.700,   0,eor
      164,20080518,  10,   6.6,   80.00,  10.3,   10.9, 1002.40,   2.8,    3.4,    5.8,   15.1,   9.2,   0,    .0,    2.500,   0,eor
      164,20080519,  10,   5.1,   71.00,   8.6,   10.5, 1007.20,   1.5,    2.3,    4.2,   16.4,   5.9,   0,    .0,    6.900,   0,eor
      164,20080520,  10,   2.7,   64.00,   8.0,   11.2, 1011.00,   2.5,    1.9,    5.1,   17.0,   9.0,   0,    .0,   13.100,   0,eor
      164,20080521,  10,   4.2,   66.00,   8.6,   11.4, 1011.80,   3.1,    3.2,    4.8,   18.5,   9.0,   0,    .0,   13.900,   0,eor
      164,20080522,  10,   3.3,   68.00,   9.7,   13.1, 1010.80,   2.8,    3.5,    4.8,   19.9,   9.1,   6,    .0,   11.600,   0,eor
      164,20080523,  10,   4.4,   64.00,   9.9,   14.1, 1009.80,   3.2,    6.9,    8.4,   20.0,   9.6,   0,    .0,   12.200,   0,eor
      164,20080524,  10,   4.1,   70.00,  10.5,   13.4, 1008.90,   3.3,    6.0,    7.4,   21.0,  10.7,   0,    .0,    8.200,   0,eor
      164,20080525,  10,   3.4,   66.00,  10.3,   14.4, 1012.00,   2.6,    5.5,    6.8,   21.3,   7.6,   6,    .0,   11.100,   0,eor
      164,20080526,  10,   6.9,   71.00,  12.8,   16.0, 1008.10,   3.9,    9.5,   11.0,   20.3,  12.4,   6,    .1,    1.500,   0,eor
      164,20080527,  10,   7.3,   78.00,  12.2,   13.8, 1011.60,   4.5,    9.6,   10.9,   18.9,  11.2,   0,    .0,    2.500,   0,eor
      164,20080528,  10,   6.3,   47.00,   7.9,   15.7, 1012.70,   5.9,    6.5,    8.5,   22.6,  15.4,   0,    .0,   12.800,   0,eor
      164,20080529,  10,   5.6,   47.00,   8.6,   17.2, 1010.60,   4.5,    7.3,    9.4,   24.8,  12.0,   0,    .0,   11.400,   0,eor
      164,20080530,  10,   1.5,   49.00,  10.9,   20.0, 1006.70,   4.8,    9.3,   11.4,   28.2,  11.6,   0,    .0,   13.700,   0,eor
      164,20080531,  10,    .2,   52.00,  12.2,   20.9, 1007.30,   3.3,   10.2,   12.7,   28.5,  10.6,   0,    .0,   14.800,   0,eor
      164,20080601,  10,    .9,   51.00,  11.7,   20.9, 1009.90,   3.0,    8.5,   10.9,   29.2,  10.3,   0,    .0,   14.900,   0,eor
      164,20080602,  10,    .5,   50.00,  12.1,   21.9, 1008.40,   2.5,    9.6,   12.3,   29.9,   9.7,   0,    .0,   15.000,   0,eor
      164,20080603,  10,   4.1,   52.00,  12.5,   21.6, 1005.70,   3.7,   10.7,   13.3,   29.9,  11.8,   0,    .0,   13.300,   0,eor
      164,20080604,  10,   2.3,   59.00,  12.0,   18.7, 1008.70,   3.9,    9.5,   11.3,   26.8,  13.4,   0,    .0,   14.000,   0,eor
      164,20080605,  10,   1.6,   54.00,  10.6,   18.4, 1010.70,   3.5,    7.9,   10.6,   25.4,  12.3,   0,    .0,   14.400,   0,eor
      164,20080606,  10,   5.0,   55.00,  11.5,   19.2, 1009.70,   3.0,    7.9,   10.8,   25.1,  11.2,   0,    .0,    8.000,   0,eor
      164,20080607,  10,   4.3,   47.00,  10.9,   20.8, 1009.30,   2.9,   11.7,   14.4,   28.3,  10.1,   0,    .0,    8.800,   0,eor
      164,20080608,  10,    .3,   52.00,  11.2,   19.8, 1012.30,   2.6,    8.4,   11.7,   28.0,   9.0,   0,    .0,   15.100,   0,eor
      164,20080609,  10,   2.3,   55.00,  11.3,   19.9, 1013.60,   2.3,    7.0,    9.7,   28.7,   9.9,   0,    .0,   13.300,   0,eor
      164,20080610,  10,   3.5,   54.00,  12.1,   20.5, 1010.00,   4.6,    9.4,   12.1,   27.0,  12.0,   0,    .0,   12.400,   0,eor
      164,20080611,  10,   4.0,   63.00,  10.6,   15.2, 1007.00,   5.1,    8.0,   10.2,   20.1,  13.6,   6,    .2,    7.400,   0,eor
      164,20080612,  10,   5.5,   63.00,   9.7,   13.8, 1004.10,   4.0,    8.1,    9.6,   18.3,  12.0,   6,   3.5,    5.200,   0,eor
      164,20080613,  10,   6.7,   88.00,  11.9,   11.5, 1003.00,   2.1,    8.9,   10.1,   14.0,   9.1,   6,  11.4,    1.300,   0,eor
      164,20080614,  10,   4.4,   70.00,  10.2,   12.9, 1006.10,   4.5,    7.4,    8.4,   18.0,  11.2,   6,    .0,    9.300,   0,eor
      164,20080615,  10,   6.0,   74.00,  11.0,   13.3, 1003.20,   2.4,    7.4,    9.2,   18.5,   9.9,   6,    .0,    4.400,   0,eor
      164,20080616,  10,   4.8,   75.00,  11.0,   13.1, 1002.40,   1.8,    6.1,    7.8,   18.1,   7.5,   6,   1.3,    4.000,   0,eor
      164,20080617,  10,   2.5,   63.00,  10.1,   15.1, 1006.70,   2.4,    5.8,    8.6,   21.3,   8.4,   0,    .0,   13.600,   0,eor
      164,20080618,  10,   4.4,   57.00,  10.8,   18.0, 1008.50,   2.4,    7.2,    9.3,   24.0,   8.5,   0,    .0,    8.900,   0,eor
      164,20080619,  10,   5.9,   54.00,  12.3,   20.4, 1005.80,   3.8,    9.5,   12.4,   26.4,  11.1,   6,   2.1,    5.700,   0,eor
      164,20080620,  10,   7.0,   65.00,  12.6,   17.5, 1009.50,   3.6,   10.1,   12.0,   21.7,  10.3,   0,    .0,    6.300,   0,eor
      164,20080621,  10,   4.6,   62.00,  11.1,   16.7, 1013.00,   3.3,    8.4,   10.5,   22.2,  10.4,   6,    .0,    7.500,   0,eor
      164,20080622,  10,   6.0,   64.00,  14.9,   20.7, 1008.70,   4.0,    7.5,    9.9,   31.1,  23.0,   6,  11.1,   10.100,   0,eor
      164,20080623,  10,   4.2,   66.00,  13.7,   18.2, 1007.80,   6.5,    9.7,   11.4,   21.3,  16.1,   0,    .0,   10.600,   0,eor
      164,20080624,  10,   2.5,   61.00,   9.8,   14.7, 1013.20,   3.5,    6.9,    8.6,   20.6,  10.3,   0,    .0,   15.100,   0,eor
      164,20080625,  10,   6.0,   67.00,  13.1,   17.4, 1008.40,   2.9,    7.5,    9.6,   23.6,   7.8,   6,    .7,    5.600,   0,eor
      164,20080626,  10,   3.5,   61.00,  13.5,   19.6, 1010.30,   4.3,   10.6,   13.0,   24.3,  12.1,   0,    .0,   10.800,   0,eor
      164,20080627,  10,   5.3,   76.00,  13.5,   15.7, 1007.70,   4.0,    8.7,   11.7,   20.0,  16.0,   6,   1.2,    1.500,   0,eor
      164,20080628,  10,   6.5,   87.00,  15.5,   15.4, 1008.80,   3.7,    7.7,    9.7,   19.7,  11.7,   6,   2.1,    1.500,   0,eor
      164,20080629,  10,   4.5,   69.00,  14.9,   19.3, 1009.40,   2.9,   11.5,   14.3,   24.8,   9.7,   0,    .0,    8.100,   0,eor
      164,20080630,  10,   2.5,   61.00,  12.5,   18.6, 1011.20,   4.2,    9.3,   12.0,   23.7,  13.4,   0,    .0,   10.200,   0,eor
      164,20080701,  10,   2.1,   61.00,  12.1,   18.5, 1013.30,   1.4,    7.9,   10.2,   25.9,   7.9,   0,    .0,   12.700,   0,eor
      164,20080702,  10,    .3,   52.00,  11.7,   21.3, 1009.00,   2.6,    8.5,   10.8,   30.0,   8.9,   0,    .0,   15.000,   0,eor
      164,20080703,  10,   1.1,   47.00,  12.5,   24.0, 1003.20,   2.5,   10.0,   12.9,   33.0,   8.5,   0,    .0,   14.800,   0,eor
      164,20080704,  10,   6.5,   63.00,  13.5,   18.9, 1002.90,   3.3,    9.1,   11.8,   25.5,  11.7,   0,    .0,    5.100,   0,eor
      164,20080705,  10,   2.4,   62.00,  12.7,   18.9, 1006.10,   2.7,    8.5,   10.5,   25.9,   8.5,   0,    .0,   12.300,   0,eor
      164,20080706,  10,   4.9,   57.00,  13.9,   21.3, 1001.40,   2.8,   11.6,   14.6,   26.6,  12.6,   6,   2.0,    9.600,   0,eor
      164,20080707,  10,   6.4,   70.00,  14.6,   18.7,  998.50,   3.2,   12.1,   13.5,   24.5,  17.6,   6,   1.8,    4.600,   0,eor
      164,20080708,  10,   5.0,   76.00,  14.0,   16.6, 1000.40,   4.1,   11.2,   12.6,   22.3,  12.7,   6,   2.2,    7.300,   0,eor
      164,20080709,  10,   6.5,   80.00,  13.2,   14.7, 1004.70,   5.2,   11.4,   12.5,   19.8,  15.6,   6,   2.8,    4.500,   0,eor
      164,20080710,  10,   5.7,   84.00,  15.8,   16.4, 1005.80,   3.2,    9.6,   10.9,   19.8,   8.8,   6,   2.1,    3.100,   0,eor
      164,20080711,  10,   7.1,   85.00,  19.1,   19.7, 1001.40,   3.2,   16.1,   16.7,   26.3,  17.6,   6,   3.4,    2.700,   0,eor
      164,20080712,  10,   6.7,   71.00,  15.6,   19.2, 1001.70,   3.6,   11.2,   13.7,   23.8,   9.9,   0,    .0,    6.500,   0,eor
      164,20080713,  10,   5.5,   83.00,  14.9,   16.0, 1006.10,   1.3,    9.3,   11.5,   20.5,   6.4,   6,    .0,     .400,   0,eor
      164,20080714,  10,   4.4,   76.00,  14.0,   16.5, 1011.60,   3.6,    8.5,   10.8,   21.5,   9.9,   6,    .0,    5.900,   0,eor
      164,20080715,  10,   7.6,   71.00,  15.3,   18.7, 1015.00,   4.2,   14.9,   15.4,   22.0,  10.3,   6,    .0,     .200,   0,eor
      164,20080716,  10,   7.3,   85.00,  16.8,   17.3, 1009.00,   4.0,   12.2,   13.3,   21.2,  10.9,   6,   5.2,     .300,   0,eor
      164,20080717,  10,   5.7,   79.00,  13.4,   15.1, 1006.20,   3.5,   10.1,   11.3,   18.8,  10.7,   6,    .2,    4.800,   0,eor
      164,20080718,  10,   7.2,   80.00,  14.4,   15.9, 1004.60,   2.7,   13.1,   13.6,   19.4,   8.1,   6,   1.4,    1.100,   0,eor
      164,20080719,  10,   5.7,   78.00,  15.5,   17.6, 1002.40,   4.0,   11.3,   12.6,   22.5,  15.1,   6,    .4,    5.400,   0,eor
      164,20080720,  10,   6.0,   74.00,  13.5,   16.3, 1002.80,   5.0,   12.6,   13.2,   22.0,  11.5,   6,    .4,    6.400,   0,eor
      164,20080721,  10,   6.5,   84.00,  12.5,   12.9, 1005.60,   3.9,    7.2,    9.6,   16.7,  14.6,   6,   1.6,    2.400,   0,eor
      164,20080722,  10,   5.9,   78.00,  12.8,   14.7, 1011.20,   1.2,    7.1,    9.3,   20.9,   7.4,   0,    .0,    3.600,   0,eor
      164,20080723,  10,   2.0,   73.00,  13.8,   17.2, 1017.30,   2.5,    7.5,   10.3,   24.0,   8.2,   6,    .0,   12.800,   0,eor
      164,20080724,  10,   4.7,   70.00,  15.1,   19.6, 1015.00,   4.0,   10.6,   11.8,   28.0,  11.9,   0,    .0,    9.800,   0,eor
      164,20080725,  10,   2.2,   67.00,  17.7,   22.8, 1010.20,   3.4,   13.8,   14.8,   32.4,  11.1,   0,    .0,   14.400,   0,eor
      164,20080726,  10,   1.0,   62.00,  17.1,   24.1, 1010.10,   2.7,   13.8,   15.5,   32.6,   9.7,   0,    .0,   13.700,   0,eor
      164,20080727,  10,    .3,   55.00,  15.2,   24.3, 1012.70,   2.7,   12.7,   15.8,   33.0,  10.3,   0,    .0,   14.700,   0,eor
      164,20080728,  10,    .6,   56.00,  14.9,   24.1, 1012.80,   2.7,   13.0,   15.5,   32.4,  10.5,   0,    .0,   14.700,   0,eor
      164,20080729,  10,   1.6,   49.00,  13.3,   24.1, 1012.50,   3.0,   11.7,   14.5,   33.4,   9.5,   0,    .0,   14.400,   0,eor
      164,20080730,  10,   5.4,   50.00,  12.6,   22.1, 1013.70,   2.8,   12.5,   14.1,   29.9,   7.9,   0,    .0,    8.500,   0,eor
      164,20080731,  10,    .5,   42.00,  10.3,   22.4, 1013.80,   2.9,   11.5,   13.9,   30.3,   8.2,   0,    .0,   14.500,   0,eor
      164,20080801,  10,   3.1,   57.00,  14.9,   22.9, 1008.40,   2.4,   10.0,   12.1,   33.4,  12.9,   6,   8.8,   10.600,   0,eor
      164,20080802,  10,   6.8,   79.00,  17.6,   19.2, 1009.50,   2.6,   14.3,   15.9,   22.1,   6.7,   6,    .6,    1.200,   0,eor
      164,20080803,  10,   5.3,   68.00,  15.7,   20.3, 1005.30,   3.8,   13.7,   16.0,   25.7,  12.8,   6,    .0,    5.200,   0,eor
      164,20080804,  10,   4.8,   71.00,  15.0,   18.5,  997.40,   6.6,   13.9,   15.2,   22.8,  18.6,   6,   2.3,    5.900,   0,eor
      164,20080805,  10,   4.5,   74.00,  14.5,   17.2, 1003.50,   6.9,   10.6,   13.3,   22.3,  19.6,   6,   2.5,    4.700,   0,eor
      164,20080806,  10,   4.1,   69.00,  14.3,   18.6, 1009.40,   2.4,   11.2,   12.1,   23.9,   7.3,   6,    .0,    6.800,   0,eor
      164,20080807,  10,   3.3,   49.00,  13.8,   24.3, 1001.80,   4.0,   13.5,   15.6,   31.7,  11.9,   6,    .0,   12.700,   0,eor
      164,20080808,  10,   5.5,   71.00,  17.0,   20.5,  996.80,   4.8,   15.2,   15.3,   25.1,  19.5,   6,   5.1,    5.900,   0,eor
      164,20080809,  10,   5.5,   67.00,  12.6,   16.9, 1003.80,   5.0,   11.5,   13.3,   21.4,  12.7,   6,    .0,    5.500,   0,eor
      164,20080810,  10,   7.5,   81.00,  15.2,   16.4, 1002.00,   4.0,    9.8,   11.9,   20.8,  11.6,   6,   2.1,     .100,   0,eor
      164,20080811,  10,   5.3,   74.00,  16.4,   19.4,  999.70,   2.9,   14.1,   15.1,   24.7,   9.7,   6,    .1,    8.500,   0,eor
      164,20080812,  10,   7.7,   79.00,  18.4,   20.0,  993.80,   3.8,   14.3,   16.1,   23.9,  11.7,   6,    .0,     .400,   0,eor
      164,20080813,  10,   3.9,   56.00,  13.4,   20.7, 1000.10,   5.1,   10.7,   14.0,   24.6,  17.9,   6,    .0,    9.200,   0,eor
      164,20080814,  10,   2.6,   54.00,  11.0,   18.6, 1007.30,   4.4,   10.0,   11.9,   24.5,  15.2,   0,    .0,   11.300,   0,eor
      164,20080815,  10,   7.5,   83.00,  14.0,   14.8, 1006.70,   2.2,    9.8,   11.1,   19.2,   6.9,   6,   7.7,     .000,   0,eor
      164,20080816,  10,   7.4,   81.00,  14.5,   16.0, 1004.60,   3.0,   12.4,   13.0,   19.7,  10.3,   6,   6.1,     .800,   0,eor
      164,20080817,  10,   6.1,   78.00,  14.6,   16.8, 1003.10,   3.3,   11.3,   13.4,   22.4,   8.6,   6,    .0,    3.700,   0,eor
      164,20080818,  10,   6.2,   82.00,  15.3,   16.5, 1005.00,   2.0,    9.5,   12.2,   20.1,   6.8,   6,    .6,     .800,   0,eor
      164,20080819,  10,   6.5,   73.00,  17.2,   20.5, 1002.70,   3.5,   14.2,   15.6,   26.8,  11.6,   6,    .0,    5.300,   0,eor
      164,20080820,  10,   5.7,   78.00,  16.3,   18.3, 1004.30,   4.5,   14.3,   15.2,   22.4,  13.2,   6,   1.1,    6.600,   0,eor
      164,20080821,  10,   5.1,   67.00,  14.1,   18.6, 1009.30,   4.0,   13.5,   14.4,   23.3,  12.5,   6,    .0,    9.100,   0,eor
      164,20080822,  10,   7.1,   72.00,  15.3,   18.6, 1006.40,   2.4,   12.0,   13.9,   22.8,   8.6,   6,   2.5,    3.500,   0,eor
      164,20080823,  10,   5.4,   78.00,  14.1,   15.8,  999.50,   4.7,    8.8,   10.2,   18.8,  16.0,   6,    .0,    4.300,   0,eor
      164,20080824,  10,   6.2,   86.00,  13.6,   13.7, 1002.20,   3.4,    7.8,    9.2,   18.2,  10.4,   6,    .0,     .400,   0,eor
      164,20080825,  10,   6.1,   78.00,  14.6,   16.7, 1009.30,   2.6,   11.4,   12.6,   21.4,   8.3,   0,    .0,    2.500,   0,eor
      164,20080826,  10,   6.1,   76.00,  15.8,   18.4, 1013.70,   3.3,   13.8,   14.6,   22.9,   8.9,   0,    .0,    5.100,   0,eor
      164,20080827,  10,   6.7,   76.00,  16.3,   18.7, 1012.80,   3.6,   14.1,   15.9,   22.3,  10.4,   6,    .1,    1.200,   0,eor
      164,20080828,  10,   7.0,   84.00,  16.5,   17.3, 1009.50,   4.3,   14.2,   15.1,   20.8,  10.3,   6,   1.7,    1.000,   0,eor
      164,20080829,  10,   6.5,   84.00,  15.7,   16.4, 1008.00,   5.0,    9.0,   11.5,   20.3,  13.1,   6,   1.3,     .900,   0,eor
      164,20080830,  10,   1.0,   69.00,  11.3,   15.5, 1015.10,   1.4,    6.3,    8.9,   22.5,   5.6,   0,    .0,   12.400,   0,eor
      164,20080831,  10,   2.1,   64.00,  11.3,   16.7, 1013.30,   2.1,    5.8,    7.6,   24.6,   8.4,   0,    .0,   12.400,   0,eor
      164,20080901,  10,   6.4,   68.00,  14.1,   18.7, 1008.40,   3.5,    8.9,   11.5,   25.8,  10.4,   6,   8.8,    6.300,   0,eor
      164,20080902,  10,   5.3,   73.00,  15.0,   18.3, 1005.40,   3.3,   12.7,   13.5,   23.0,   8.9,   6,    .0,    9.800,   0,eor
      164,20080903,  10,   6.3,   76.00,  14.6,   17.2,  999.00,   3.9,   11.4,   11.6,   22.4,  12.4,   6,   8.8,    4.400,   0,eor
      164,20080904,  10,   5.0,   83.00,  13.6,   14.5, 1001.10,   3.4,    9.5,   10.2,   19.1,  10.4,   6,    .2,    8.100,   0,eor
      164,20080905,  10,   6.4,   81.00,  14.5,   15.9, 1002.10,   3.0,   10.0,   11.1,   19.7,   7.7,   6,    .1,    2.400,   0,eor
      164,20080906,  10,   7.7,   79.00,  17.7,   19.6, 1000.00,   3.0,   15.4,   15.8,   23.7,  10.2,   6,  19.1,     .300,   0,eor
      164,20080907,  10,   6.8,   87.00,  16.5,   16.8, 1004.50,   2.6,   13.3,   14.6,   19.9,   7.4,   6,    .2,    1.300,   0,eor
      164,20080908,  10,   4.6,   79.00,  14.5,   16.4, 1008.20,   2.8,   12.0,   13.6,   21.2,   9.8,   6,    .5,    4.800,   0,eor
      164,20080909,  10,   2.0,   76.00,  13.5,   16.1, 1012.10,   1.9,    8.2,   10.4,   22.6,   8.9,   0,    .0,    9.700,   0,eor
      164,20080910,  10,   4.8,   77.00,  15.3,   17.8, 1008.70,   2.2,    8.0,   10.4,   24.3,   6.2,   0,    .0,    7.000,   0,eor
      164,20080911,  10,   2.3,   84.00,  15.3,   16.3, 1009.20,   2.5,    9.1,   11.4,   22.5,   8.7,   0,    .0,    9.000,   0,eor
      164,20080912,  10,   4.7,   83.00,  11.6,   12.0, 1011.20,   4.6,    2.9,    5.4,   16.7,  13.1,   6,    .0,     .900,   0,eor
      164,20080913,  10,   3.3,   72.00,   8.7,   10.2, 1016.90,   3.4,     .2,    3.0,   16.5,  12.2,   6,    .0,    6.500,   0,eor
      164,20080914,  10,   6.8,   75.00,   9.6,   10.7, 1018.60,   3.1,    5.0,    7.5,   14.9,   9.6,   6,    .0,     .500,   0,eor
      164,20080915,  10,   7.2,   69.00,   9.3,   11.7, 1018.00,   3.9,    6.6,    7.3,   17.4,  13.6,   0,    .0,    3.800,   0,eor
      164,20080916,  10,   7.2,   68.00,   7.9,    9.4, 1017.00,   2.7,    2.6,    5.5,   12.6,   8.1,   6,    .0,     .900,   0,eor
      164,20080917,  10,   6.9,   78.00,   9.1,    9.6, 1017.70,   1.6,    1.6,    4.7,   14.2,   7.1,   6,    .0,     .800,   0,eor
      164,20080918,  10,   6.9,   83.00,  10.3,   10.3, 1019.00,   1.3,    2.8,    5.8,   14.2,   6.0,   6,    .0,     .100,   0,eor
      164,20080919,  10,   7.4,   78.00,   9.8,   10.7, 1020.20,   2.1,    4.8,    5.8,   15.4,   8.4,   6,    .0,     .800,   0,eor
      164,20080920,  10,   7.5,   73.00,  10.3,   12.3, 1022.70,   2.8,    9.4,    9.8,   15.9,   7.9,   6,    .0,    1.600,   0,eor
      164,20080921,  10,   6.7,   80.00,  11.6,   12.6, 1016.70,   3.5,    7.0,    8.6,   16.5,  10.2,   6,    .6,    2.900,   0,eor
      164,20080922,  10,   6.5,   87.00,  11.7,   11.4, 1011.80,   2.5,    6.6,    8.2,   15.3,   7.6,   6,   4.5,    1.700,   0,eor
      164,20080923,  10,   7.6,   93.00,  12.7,   11.7, 1010.10,   3.3,    8.8,   10.3,   13.2,   9.2,   6,   3.7,     .000,   0,eor
      164,20080924,  10,   3.8,   80.00,  11.5,   12.5, 1017.60,   3.5,    7.0,    8.6,   17.8,  10.2,   0,    .0,    8.000,   0,eor
      164,20080925,  10,    .9,   79.00,  10.4,   11.7, 1025.00,   2.9,    4.2,    6.4,   17.9,   9.9,   0,    .0,    8.500,   0,eor
      164,20080926,  10,   1.8,   87.00,  10.9,   10.6, 1028.50,   1.8,    3.0,    5.0,   17.2,   7.5,   0,    .0,    6.800,   0,eor
      164,20080927,  10,   3.4,   84.00,  11.3,   11.6, 1024.10,   2.3,    2.0,    3.9,   19.0,   7.2,   0,    .0,    7.500,   0,eor
      164,20080928,  10,   5.5,   82.00,  12.0,   12.9, 1014.90,   3.4,    7.1,    8.3,   18.1,   9.8,   6,   3.7,    7.100,   0,eor
      164,20080929,  10,   6.8,   85.00,  11.2,   11.3, 1007.20,   3.1,    8.1,    9.0,   15.3,  10.5,   6,   2.7,    5.000,   0,eor
      164,20080930,  10,   7.8,   89.00,  11.1,   10.2,  997.50,   5.2,    7.5,    8.6,   12.4,  12.9,   6,   5.2,    1.200,   0,eor
      164,20081001,  10,   6.3,   88.00,  11.7,   11.1,  986.30,   6.5,    7.6,    8.8,   14.7,  20.9,   6,   9.5,     .800,   0,eor
      164,20081002,  10,   3.4,   71.00,   8.8,   10.2,  992.10,   6.4,    4.3,    6.4,   13.8,  19.7,   6,    .0,    2.700,   0,eor
      164,20081003,  10,   3.3,   82.00,   8.6,    7.9,  999.00,   3.7,    1.2,    4.6,   12.5,  10.6,   6,    .0,    3.200,   0,eor
      164,20081004,  10,   2.1,   84.00,   8.3,    6.7, 1005.40,   3.3,    1.8,    3.3,   10.4,  10.0,   6,    .0,    5.500,   0,eor
      164,20081005,  10,   6.6,   84.00,   9.5,    8.5, 1000.40,   6.4,    2.8,    4.2,   11.7,  17.0,   6,   3.3,    1.500,   0,eor
      164,20081006,  10,   7.8,   92.00,  12.0,   10.9, 1006.20,   1.1,    8.1,    8.5,   12.9,   5.3,   6,    .1,     .000,   0,eor
      164,20081007,  10,   3.1,   91.00,  10.3,    8.8, 1012.50,   1.6,    2.2,    3.5,   14.9,   6.1,   6,    .0,    2.100,   0,eor
      164,20081008,  10,   5.5,   96.00,  11.2,    9.2, 1012.50,   2.3,    2.5,    5.8,   13.5,   6.6,   6,    .0,     .700,   0,eor
      164,20081009,  10,   6.4,   94.00,  12.3,   10.9, 1021.00,   1.8,    2.9,    7.4,   13.3,   5.1,   6,    .2,     .000,   0,eor
      164,20081010,  10,   5.6,   86.00,  10.5,   10.0, 1026.10,   2.2,    1.1,    4.4,   15.6,   7.3,   0,    .0,    7.300,   0,eor
      164,20081011,  10,   1.0,   82.00,  12.1,   12.9, 1021.70,   3.2,    6.4,    8.1,   19.1,  10.1,   0,    .0,    9.700,   0,eor
      164,20081012,  10,   4.5,   95.00,  12.8,   11.3, 1018.60,   2.2,    4.6,    7.5,   15.4,   7.6,   0,    .0,    1.000,   0,eor
      164,20081013,  10,   2.7,   90.00,  12.6,   11.8, 1012.90,   2.4,    3.5,    5.8,   18.3,   7.5,   6,    .0,    7.600,   0,eor
      164,20081014,  10,   6.9,   82.00,  13.6,   14.5, 1010.00,   3.5,    8.1,   11.0,   17.2,   9.4,   6,    .0,    1.200,   0,eor
      164,20081015,  10,   7.3,   88.00,  12.3,   12.1, 1008.00,   2.7,    8.1,    9.9,   15.2,   8.5,   6,   2.5,    1.000,   0,eor
      164,20081016,  10,   6.8,   85.00,  11.5,   11.3,  998.50,   5.3,    5.9,    6.8,   14.5,  13.3,   6,   2.9,    2.500,   0,eor
      164,20081017,  10,   5.0,   83.00,   9.1,    8.5, 1003.90,   7.4,    5.6,    6.6,   11.4,  17.1,   6,    .0,    3.300,   0,eor
      164,20081018,  10,   6.3,   83.00,   9.3,    8.7, 1011.50,   3.7,    4.0,    5.4,   12.4,   9.7,   6,    .0,    2.200,   0,eor
      164,20081019,  10,   7.1,   82.00,  10.3,   10.2, 1011.90,   5.0,    6.7,    8.0,   12.3,  14.4,   6,    .0,     .000,   0,eor
      164,20081020,  10,   2.4,   74.00,   9.5,   11.0, 1009.10,   4.4,    5.6,    6.9,   15.5,  10.3,   0,    .0,    9.000,   0,eor
      164,20081021,  10,   4.6,   83.00,  12.4,   13.1, 1002.90,   5.3,    8.9,    9.7,   20.3,  13.8,   6,   1.6,    5.700,   0,eor
      164,20081022,  10,   7.9,   88.00,  10.5,    9.4, 1014.00,   2.4,    6.4,    7.7,   10.9,   5.5,   0,    .0,     .000,   0,eor
      164,20081023,  10,   2.0,   82.00,   8.8,    8.1, 1021.00,   3.2,    3.0,    5.1,   12.8,   7.5,   0,    .0,    8.100,   0,eor
      164,20081024,  10,   1.4,   75.00,   7.3,    6.7, 1019.30,   3.1,     .2,    2.3,   12.4,   8.2,   0,    .0,    8.800,   0,eor
      164,20081025,  10,   7.7,   87.00,  10.0,    8.8, 1023.60,   2.5,    5.8,    6.1,   10.9,   8.6,   0,    .0,     .000,   0,eor
      164,20081026,  10,   5.6,   75.00,   9.5,   10.6, 1011.00,   5.4,    4.9,    6.4,   13.7,  12.1,   6,   5.2,    2.000,   0,eor
      164,20081027,  10,   7.5,   90.00,  11.0,    9.9,  999.10,   3.4,    5.0,    6.6,   12.5,   9.6,   6,   2.2,     .000,   0,eor
      164,20081028,  10,   6.1,   89.00,   8.4,    6.1, 1002.40,   2.9,    2.5,    3.8,    8.4,   8.0,   6,   1.2,     .400,   0,eor
      164,20081029,  10,   7.7,   93.00,   8.5,    5.7, 1001.70,   1.0,    3.0,    4.2,    7.0,   4.2,   6,   7.9,     .000,   0,eor
      164,20081030,  10,   8.0,   94.00,   8.1,    4.8,  989.10,   5.0,    2.4,    3.3,    6.2,  14.7,   6,  21.6,     .000,   0,eor
      164,20081031,  10,   6.7,   90.00,   7.3,    4.0, 1003.10,   2.5,     .4,    2.2,    5.9,   8.6,   6,    .0,     .700,   0,eor
      164,20081101,  10,   5.8,   88.00,   7.5,    4.8, 1006.20,   3.2,    -.3,    1.7,    9.1,   8.8,   0,    .0,    4.000,   0,eor
      164,20081102,  10,   7.0,   98.00,   8.3,    4.4, 1013.50,   2.2,    -.6,     .9,    6.3,   7.0,   6,    .0,     .000,   0,eor
      164,20081103,  10,   8.0,  100.00,   9.9,    6.9, 1012.80,   3.8,    6.0,    5.9,    7.7,   7.9,   6,    .0,     .000,   0,eor
      164,20081104,  10,   8.0,  100.00,  11.2,    8.6, 1014.10,   1.4,    7.6,    7.7,    9.5,   3.9,   6,    .0,     .000,   0,eor
